key,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,startDayOfYear,endDayOfYear,issues,modified,lastInterpreted,references,license,isSequenced,identifiers,media,facts,relations,isInCluster,datasetName,recordedBy,identifiedBy,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier,informationWithheld,http://unknown.org/nick,verbatimEventDate,verbatimLocality,collectionCode,gbifID,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,extensions.http://rs.gbif.org/terms/1.0/Multimedia,gadm.level0.gid,gadm.level0.name,gadm.level1.gid,gadm.level1.name,gadm.level2.gid,gadm.level2.name,gadm.level3.gid,gadm.level3.name,individualCount,vernacularName,taxonConceptID,locality,county,identificationRemarks,sex,preparations,nomenclaturalCode,fieldNotes,verbatimElevation,behavior,higherClassification,extensions.http://rs.tdwg.org/ac/terms/Multimedia,distanceFromCentroidInMeters,associatedTaxa,lifeStage,occurrenceRemarks
3763187299,26306fb0-b3f5-4a52-bece-87c88c1050e9,eb07eeb0-3db9-11d9-8439-b8a03c50a862,9afa1395-6e93-4848-a42d-bce896f5195e,657b7bf0-766b-11d9-9f77-b8a03c50a862,KR,EML,2024-04-10T13:24:58.780+00:00,2024-04-10T13:25:26.919+00:00,95,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,2021-06-16T00:00:00,33.256509,126.356824,,ASIA,Jeju,2021,6,16,2021-06-16,167,167,"['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",,2024-04-10T13:25:26.919+00:00,,http://creativecommons.org/publicdomain/zero/1.0/legalcode,False,[{'identifier': 'NSMK-OB-BI-210307089'}],[],[],[],False,,,Yu Jae Pyoung,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,NSMK-OB-BI-210307089,,,,Andeok Valley,BI,3763187299,NSMK-OB-BI-210307089,,NSMK-OB-BI-210307089,NSMK,,,,,KOR,South Korea,KOR.12_1,Jeju,KOR.12.2_2,Seogwipo,KOR.12.2.1_2,Andeok,,팔색조,,Andeok-myeon,Seogwipo-si,,,,,,,,,,,,,
3692285604,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T10:02:45.139+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,37.61782,126.397255,,ASIA,Inch'on-Kwangyokshi,2021,6,4,2021-06-04,155,155,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T10:02:45.139+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1175078519'}],[],[],[],False,,obsr231918,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1175078519,,,,,EBIRD,3692285604,URN:catalog:CLO:EBIRD:OBS1175078519,,OBS1175078519,CLO,,,,,KOR,South Korea,KOR.11_1,Incheon,KOR.11.3_2,Ganghwa,KOR.11.3.6_2,Hwado,2.0,Fairy Pitta,avibase-0ECBA406,"장화리 921-3, 강화군 KR-인천광역시 37.61782, 126.39726",,,,,,,,,,,,,,
3616447809,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T08:33:50.594+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,37.696342,126.445435,,ASIA,Inch'on-Kwangyokshi,2021,6,4,2021-06-04,155,155,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T08:33:50.594+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1175087685'}],[],[],[],False,,obsr1004609,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1175087685,,,,,EBIRD,3616447809,URN:catalog:CLO:EBIRD:OBS1175087685,,OBS1175087685,CLO,,,,,KOR,South Korea,KOR.11_1,Incheon,KOR.11.3_2,Ganghwa,KOR.11.3.1_2,Bureun,2.0,Fairy Pitta,avibase-0ECBA406,"산315-7 불은면, 인천광역시, KR (37.696, 126.445)",,,,,,,,,,,,,,
3535272170,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T08:54:31.608+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,37.589478,126.46186,,ASIA,Inch'on-Kwangyokshi,2021,6,4,2021-06-04,155,155,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T08:54:31.608+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1177938476'}],[],[],[],False,,obsr1482799,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1177938476,,,,,EBIRD,3535272170,URN:catalog:CLO:EBIRD:OBS1177938476,,OBS1177938476,CLO,,,,,KOR,South Korea,KOR.11_1,Incheon,KOR.11.3_2,Ganghwa,KOR.11.3.6_2,Hwado,2.0,Fairy Pitta,avibase-0ECBA406,강화도 남단 갯벌(Ganghwa Island--Southern Tidal Flats),,,,,,,,,,,,,,
3527053071,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T10:01:33.287+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,35.923096,126.74873,,ASIA,Jeonrabugdo,2021,6,9,2021-06-09,160,160,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T10:01:33.287+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1178546530'}],[],[],[],False,,obsr112811,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1178546530,,,,,EBIRD,3527053071,URN:catalog:CLO:EBIRD:OBS1178546530,,OBS1178546530,CLO,,,,,KOR,South Korea,KOR.13_1,Jeollabuk-do,KOR.13.4_2,Gunsan,KOR.13.4.8_2,Hoehyeon,1.0,Fairy Pitta,avibase-0ECBA406,"회현면, 군산시, 전라북도, KR (35.923, 126.749)",,,,,,,,,,,,,,
3673625272,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T10:02:26.816+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,33.517487,126.70818,,ASIA,Jejudo,2021,6,9,2021-06-09,160,160,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T10:02:26.816+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1178609569'}],[],[],[],False,,obsr2442731,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1178609569,,,,,EBIRD,3673625272,URN:catalog:CLO:EBIRD:OBS1178609569,,OBS1178609569,CLO,,,,,KOR,South Korea,KOR.12_1,Jeju,KOR.12.1_2,Jeju,KOR.12.1.16_2,Jocheon,1.0,Fairy Pitta,avibase-0ECBA406,"북흘로 385-3, 제주시 KR-제주도 33.51749, 126.70818",,,,,,,,,,,,,,
3602240019,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T08:34:12.268+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,37.742943,126.82937,,ASIA,Kyonggi-do,2021,6,9,2021-06-09,160,160,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T08:34:12.268+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1178850474'}],[],[],[],False,,obsr1482799,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1178850474,,,,,EBIRD,3602240019,URN:catalog:CLO:EBIRD:OBS1178850474,,OBS1178850474,CLO,,,,,KOR,South Korea,KOR.8_1,Gyeonggi-do,KOR.8.19_2,Paju,KOR.8.19.12_2,Jori,2.0,Fairy Pitta,avibase-0ECBA406,피주 삼릉(Paju--Samneung Royal Tombs),,,,,,,,,,,,,,
3570601396,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T08:33:38.868+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,35.923096,126.74873,,ASIA,Jeonrabugdo,2021,6,10,2021-06-10,161,161,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T08:33:38.868+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1179220558'}],[],[],[],False,,obsr112811,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1179220558,,,,,EBIRD,3570601396,URN:catalog:CLO:EBIRD:OBS1179220558,,OBS1179220558,CLO,,,,,KOR,South Korea,KOR.13_1,Jeollabuk-do,KOR.13.4_2,Gunsan,KOR.13.4.8_2,Hoehyeon,1.0,Fairy Pitta,avibase-0ECBA406,"회현면, 군산시, 전라북도, KR (35.923, 126.749)",,,,,,,,,,,,,,
3554364825,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T09:16:44.706+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,37.742943,126.82937,,ASIA,Kyonggi-do,2021,6,11,2021-06-11,162,162,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T09:16:44.706+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1180046619'}],[],[],[],False,,obsr1401839,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1180046619,,,,,EBIRD,3554364825,URN:catalog:CLO:EBIRD:OBS1180046619,,OBS1180046619,CLO,,,,,KOR,South Korea,KOR.8_1,Gyeonggi-do,KOR.8.19_2,Paju,KOR.8.19.12_2,Jori,2.0,Fairy Pitta,avibase-0ECBA406,피주 삼릉(Paju--Samneung Royal Tombs),,,,,,,,,,,,,,
3595341373,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T08:55:29.130+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,33.33328,126.66716,,ASIA,Jejudo,2021,6,12,2021-06-12,163,163,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T08:55:29.130+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1180634699'}],[],[],[],False,,obsr1481515,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1180634699,,,,,EBIRD,3595341373,URN:catalog:CLO:EBIRD:OBS1180634699,,OBS1180634699,CLO,,,,,KOR,South Korea,KOR.12_1,Jeju,KOR.12.2_2,Seogwipo,KOR.12.2.11_2,Namwon,1.0,Fairy Pitta,avibase-0ECBA406,한남리,,,,,,,,,,,,,,
3531758517,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T09:02:55.771+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,37.742943,126.82937,,ASIA,Kyonggi-do,2021,6,11,2021-06-11,162,162,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T09:02:55.771+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1180663166'}],[],[],[],False,,obsr1482799,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1180663166,,,,,EBIRD,3531758517,URN:catalog:CLO:EBIRD:OBS1180663166,,OBS1180663166,CLO,,,,,KOR,South Korea,KOR.8_1,Gyeonggi-do,KOR.8.19_2,Paju,KOR.8.19.12_2,Jori,1.0,Fairy Pitta,avibase-0ECBA406,피주 삼릉(Paju--Samneung Royal Tombs),,,,,,,,,,,,,,
3554782962,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T09:15:56.174+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,36.639614,127.20233,,ASIA,Chungcheongnamdo,2021,6,13,2021-06-13,164,164,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T09:15:56.174+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1181288815'}],[],[],[],False,,obsr618885,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1181288815,,,,,EBIRD,3554782962,URN:catalog:CLO:EBIRD:OBS1181288815,,OBS1181288815,CLO,,,,,KOR,South Korea,KOR.15_1,Sejong,KOR.15.1_2,Sejong,KOR.15.1.10_2,Jeonui,1.0,Fairy Pitta,avibase-0ECBA406,"36.6396x127.2023 - Jun 25, 2016, 2:13 PM",,,,,,,,,,,,,,
3555541383,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T09:17:30.255+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,36.639614,127.20233,,ASIA,Chungcheongnamdo,2021,6,13,2021-06-13,164,164,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T09:17:30.255+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1181288825'}],[],[],[],False,,obsr629016,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1181288825,,,,,EBIRD,3555541383,URN:catalog:CLO:EBIRD:OBS1181288825,,OBS1181288825,CLO,,,,,KOR,South Korea,KOR.15_1,Sejong,KOR.15.1_2,Sejong,KOR.15.1.10_2,Jeonui,1.0,Fairy Pitta,avibase-0ECBA406,"36.6396x127.2023 - Jun 25, 2016, 2:13 PM",,,,,,,,,,,,,,
3657283773,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T08:54:53.742+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,33.516865,126.7171,,ASIA,Jejudo,2021,6,17,2021-06-17,168,168,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T08:54:53.742+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1184075636'}],[],[],[],False,,obsr309470,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1184075636,,,,,EBIRD,3657283773,URN:catalog:CLO:EBIRD:OBS1184075636,,OBS1184075636,CLO,,,,,KOR,South Korea,KOR.12_1,Jeju,KOR.12.1_2,Jeju,KOR.12.1.16_2,Jocheon,3.0,Fairy Pitta,avibase-0ECBA406,제주도 동백동산(Jeju--Dongbaekdongsan/Camellia Hill),,,,,,,,,,,,,,
3525811121,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T10:02:15.316+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,33.283287,126.27345,,ASIA,Jejudo,2021,6,16,2021-06-16,167,167,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T10:02:15.316+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1184654044'}],[],[],[],False,,obsr1280303,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1184654044,,,,,EBIRD,3525811121,URN:catalog:CLO:EBIRD:OBS1184654044,,OBS1184654044,CLO,,,,,KOR,South Korea,KOR.12_1,Jeju,KOR.12.2_2,Seogwipo,KOR.12.2.4_2,Daejeong,3.0,Fairy Pitta,avibase-0ECBA406,제주도 제주곶자왈도립공원(Jeju--Jeju Gotjawal Provincial Park),,,,,,,,,,,,,,
3636264355,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T09:18:21.996+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,37.742943,126.82937,,ASIA,Kyonggi-do,2021,6,18,2021-06-18,169,169,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T09:18:21.996+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1184679353'}],[],[],[],False,,obsr820543,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1184679353,,,,,EBIRD,3636264355,URN:catalog:CLO:EBIRD:OBS1184679353,,OBS1184679353,CLO,,,,,KOR,South Korea,KOR.8_1,Gyeonggi-do,KOR.8.19_2,Paju,KOR.8.19.12_2,Jori,1.0,Fairy Pitta,avibase-0ECBA406,피주 삼릉(Paju--Samneung Royal Tombs),,,,,,,,,,,,,,
3577262317,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T09:18:26.292+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,37.742943,126.82937,,ASIA,Kyonggi-do,2021,6,18,2021-06-18,169,169,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T09:18:26.292+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1184681849'}],[],[],[],False,,obsr1482799,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1184681849,,,,,EBIRD,3577262317,URN:catalog:CLO:EBIRD:OBS1184681849,,OBS1184681849,CLO,,,,,KOR,South Korea,KOR.8_1,Gyeonggi-do,KOR.8.19_2,Paju,KOR.8.19.12_2,Jori,1.0,Fairy Pitta,avibase-0ECBA406,피주 삼릉(Paju--Samneung Royal Tombs),,,,,,,,,,,,,,
3568579070,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,e2e717bf-551a-4917-bdc9-4fa0f342c530,7182d304-b0a2-404b-baba-2086a325c221,e2e717bf-551a-4917-bdc9-4fa0f342c530,KR,DWC_ARCHIVE,2024-04-15T22:36:22.136+00:00,2024-04-17T08:33:24.927+00:00,20,HUMAN_OBSERVATION,PRESENT,2489521,1,44,212,729,9334,2489451,2489521,2489521,"Pitta nympha Temminck & Schlegel, 1850","Pitta nympha Temminck & Schlegel, 1850",Animalia,Chordata,Passeriformes,Pittidae,Pitta,Pitta nympha,Pitta,nympha,SPECIES,ACCEPTED,VU,,37.742943,126.82937,,ASIA,Kyonggi-do,2021,6,18,2021-06-18,169,169,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED']",,2024-04-17T08:33:24.927+00:00,,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'OBS1184682329'}],[],[],[],False,,obsr1004609,,WGS84,Aves,KR,[],[],ASIA,"Korea, Republic of",ASIA,,OBS1184682329,,,,,EBIRD,3568579070,URN:catalog:CLO:EBIRD:OBS1184682329,,OBS1184682329,CLO,,,,,KOR,South Korea,KOR.8_1,Gyeonggi-do,KOR.8.19_2,Paju,KOR.8.19.12_2,Jori,1.0,Fairy Pitta,avibase-0ECBA406,피주 삼릉(Paju--Samneung Royal Tombs),,,,,,,,,,,,,,
